variant,variant_order,candidate_facility_count,fixed_facility_count,forbidden_facility_count,candidate_facility_fraction,fixed_facilities,forbidden_facilities,model_build_seconds,objective_value,solve_seconds,total_variant_seconds,evaluated_replacements,open_facilities_count,open_facilities,status,error_message,instance_group,instance,reoptimization_instance,instance_id,n,p,edge_weight_type,raw_path,reference_source,reference_cost,reference_facilities,metaheuristic_runtime_seconds,structure_extraction_runtime_seconds,pre_reoptimization_seconds,removed_facility,removed_facility_zero_based,removal_position,remaining_reference_facilities,remaining_reference_facilities_count,source_ltm_size,top_fraction,top_solution_count,top_cost_cutoff,full_ltm_cost_min,full_ltm_cost_max,top_ltm_cost_min,top_ltm_cost_max,replacement_pool_strategy,replacement_pool_reference_variant,replacement_pool_target_size,replacement_pool_available_candidate_count,replacement_pool_shortfall,replacement_pool_excluded_best_facilities,memory_strategy,overlap_with_reference_count,overlap_with_reference_fraction,dropped_reference_facilities_count,new_facilities_count,dropped_reference_facilities,new_facilities,total_pipeline_seconds,analysis_memory_size,analysis_memory_min_cost,analysis_memory_max_cost,analysis_solution_count,analysis_swap_edges,analysis_component_count,analysis_largest_component_size,analysis_smallest_component_size,analysis_is_connected,cooccurrence_active_nodes,cooccurrence_edges,cooccurrence_total_weight,max_k_cut_ignored_nodes,max_k_cut_fraction_cut,max_k_cut_best_facility_separation,pre_connection_component_count,pre_connection_solution_count,post_connection_solution_count,post_connection_component_count,trajectory_added_solution_count,trajectory_movement_count,trajectory_generated_out_of_range_count,trajectory_connection_edge_count,guard_fallback_used,best_component_solution_count,best_component_selection_reason,max_k_cut_removed_group_found,max_k_cut_removed_group_size,max_k_cut_replacement_pool_size,max_k_cut_removed_group,max_k_cut_replacement_pool,max_k_cut_groups_formatted,baseline_status,baseline_objective_value,baseline_total_variant_seconds,baseline_total_pipeline_seconds,gap_to_baseline_percent,time_delta_to_baseline_seconds,baseline_is_optimal
max_k_cut_mst_trajectory,3,6,4,1,0.010452961672473868,9 177 405 514,121,0.0,212123.0,0.0012336409999988973,0.0012336409999988973,6,5,9 118 177 405 514,OPTIMAL,,WORK,u574,u574__remove_pos_1__facility_122,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,122,121,1,9 177 405 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,max_k_cut_group,max_k_cut_mst_trajectory,6.0,6.0,0.0,,top_ltm_mst_trajectory,4,0.8,1,1,121,118,16.087895608000508,103.0,212074.0,214285.0,103.0,370.0,1.0,103.0,103.0,True,30.0,156.0,1030.0,544.0,1.0,1.0,2.0,100.0,103.0,1.0,3.0,4.0,0.0,1.0,False,,,1.0,7.0,6.0,98 117 118 119 120 121 122,98 117 118 119 120 122,6 7 8 9 554 557 | 176 177 178 179 180 183 209 | 98 117 118 119 120 121 122 | 466 468 476 477 513 514 515 516 | 381 405,OPTIMAL,212123.0,0.06802379400050995,16.15468576100102,0.0,-0.06679015300051105,True
max_k_cut_pairwise_trajectory,4,6,4,1,0.010452961672473868,9 177 405 514,121,0.0,212123.0,0.0008961010007624282,0.0008961010007624282,6,5,9 118 177 405 514,OPTIMAL,,WORK,u574,u574__remove_pos_1__facility_122,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,122,121,1,9 177 405 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,max_k_cut_group,max_k_cut_pairwise_trajectory,6.0,6.0,0.0,,top_ltm_pairwise_trajectory,4,0.8,1,1,121,118,16.08755806800127,103.0,212074.0,214285.0,103.0,370.0,1.0,103.0,103.0,True,30.0,156.0,1030.0,544.0,1.0,1.0,2.0,100.0,103.0,1.0,3.0,4.0,0.0,1.0,False,,,1.0,7.0,6.0,98 117 118 119 120 121 122,98 117 118 119 120 122,6 7 8 9 554 557 | 176 177 178 179 180 183 209 | 98 117 118 119 120 121 122 | 466 468 476 477 513 514 515 516 | 381 405,OPTIMAL,212123.0,0.06802379400050995,16.15468576100102,0.0,-0.06712769299974752,True
max_k_cut_mst_range_guard,5,6,4,1,0.010452961672473868,9 177 405 514,121,0.0,212123.0,0.000837225000395847,0.000837225000395847,6,5,9 118 177 405 514,OPTIMAL,,WORK,u574,u574__remove_pos_1__facility_122,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,122,121,1,9 177 405 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,max_k_cut_group,max_k_cut_mst_range_guard,6.0,6.0,0.0,,top_ltm_mst_trajectory_range_guard,4,0.8,1,1,121,118,16.087499192000905,103.0,212074.0,214285.0,103.0,370.0,1.0,103.0,103.0,True,30.0,156.0,1030.0,544.0,1.0,1.0,2.0,100.0,103.0,1.0,3.0,4.0,0.0,1.0,False,,,1.0,7.0,6.0,98 117 118 119 120 121 122,98 117 118 119 120 122,6 7 8 9 554 557 | 176 177 178 179 180 183 209 | 98 117 118 119 120 121 122 | 466 468 476 477 513 514 515 516 | 381 405,OPTIMAL,212123.0,0.06802379400050995,16.15468576100102,0.0,-0.0671865690001141,True
max_k_cut_pairwise_range_guard,6,6,4,1,0.010452961672473868,9 177 405 514,121,0.0,212123.0,0.0009332199997516,0.0009332199997516,6,5,9 118 177 405 514,OPTIMAL,,WORK,u574,u574__remove_pos_1__facility_122,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,122,121,1,9 177 405 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,max_k_cut_group,max_k_cut_pairwise_range_guard,6.0,6.0,0.0,,top_ltm_pairwise_trajectory_range_guard,4,0.8,1,1,121,118,16.08759518700026,103.0,212074.0,214285.0,103.0,370.0,1.0,103.0,103.0,True,30.0,156.0,1030.0,544.0,1.0,1.0,2.0,100.0,103.0,1.0,3.0,4.0,0.0,1.0,False,,,1.0,7.0,6.0,98 117 118 119 120 121 122,98 117 118 119 120 122,6 7 8 9 554 557 | 176 177 178 179 180 183 209 | 98 117 118 119 120 121 122 | 466 468 476 477 513 514 515 516 | 381 405,OPTIMAL,212123.0,0.06802379400050995,16.15468576100102,0.0,-0.06709057400075835,True
random_original_pool_size,7,6,4,1,0.010452961672473868,9 177 405 514,121,0.0,228774.0,0.0010001450000345358,0.0010001450000345358,6,5,9 40 177 405 514,OPTIMAL,,WORK,u574,u574__remove_pos_1__facility_122,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,122,121,1,9 177 405 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,random_original_pool_size,max_k_cut_original,6.0,569.0,0.0,9 121 177 405 514,top_ltm_original,4,0.8,1,1,121,40,16.087662112000544,100.0,212074.0,212349.0,100.0,361.0,2.0,97.0,3.0,False,30.0,150.0,1000.0,544.0,1.0,1.0,,,100.0,2.0,0.0,0.0,0.0,,False,,,1.0,7.0,6.0,98 117 118 119 120 121 122,40 261 336 458 525 532,98 117 118 119 120 121 122 | 6 7 8 9 466 468 557 | 183 209 476 477 513 514 515 516 | 176 177 178 179 180 554 | 381 405,OPTIMAL,212123.0,0.06802379400050995,16.15468576100102,7.849690981176016,-0.06702364900047542,True
nearest_original_pool_size,8,6,4,1,0.010452961672473868,9 177 405 514,121,0.0,212123.0,0.0007601530005558743,0.0007601530005558743,6,5,9 118 177 405 514,OPTIMAL,,WORK,u574,u574__remove_pos_1__facility_122,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,122,121,1,9 177 405 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,nearest_original_pool_size,max_k_cut_original,6.0,569.0,0.0,9 121 177 405 514,top_ltm_original,4,0.8,1,1,121,118,16.087422120001065,100.0,212074.0,212349.0,100.0,361.0,2.0,97.0,3.0,False,30.0,150.0,1000.0,544.0,1.0,1.0,,,100.0,2.0,0.0,0.0,0.0,,False,,,1.0,7.0,6.0,98 117 118 119 120 121 122,98 117 118 119 120 122,98 117 118 119 120 121 122 | 6 7 8 9 466 468 557 | 183 209 476 477 513 514 515 516 | 176 177 178 179 180 554 | 381 405,OPTIMAL,212123.0,0.06802379400050995,16.15468576100102,0.0,-0.06726364099995408,True
baseline_all_facilities,1,569,4,1,0.9912891986062717,9 121 405 514,177,0.0,212114.0,0.06634628600022552,0.06634628600022552,569,5,9 121 178 405 514,OPTIMAL,,WORK,u574,u574__remove_pos_2__facility_178,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,178,177,2,9 121 405 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,all_facilities,all_facilities_baseline,,,,,all_facilities_baseline,4,0.8,1,1,177,178,16.153008253000735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPTIMAL,212114.0,0.06634628600022552,16.153008253000735,0.0,0.0,True
max_k_cut_original,2,5,4,1,0.008710801393728223,9 121 405 514,177,0.0,212114.0,0.0009018790005939081,0.0009018790005939081,5,5,9 121 178 405 514,OPTIMAL,,WORK,u574,u574__remove_pos_2__facility_178,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,178,177,2,9 121 405 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,max_k_cut_group,max_k_cut_original,5.0,5.0,0.0,,top_ltm_original,4,0.8,1,1,177,178,16.087563846001103,100.0,212074.0,212349.0,100.0,361.0,2.0,97.0,3.0,False,30.0,150.0,1000.0,544.0,1.0,1.0,,,100.0,2.0,0.0,0.0,0.0,,False,,,1.0,6.0,5.0,176 177 178 179 180 554,176 178 179 180 554,98 117 118 119 120 121 122 | 6 7 8 9 466 468 557 | 183 209 476 477 513 514 515 516 | 176 177 178 179 180 554 | 381 405,OPTIMAL,212114.0,0.06634628600022552,16.153008253000735,0.0,-0.06544440699963161,True
max_k_cut_mst_trajectory,3,6,4,1,0.010452961672473868,9 121 405 514,177,0.0,212114.0,0.0009533299999020528,0.0009533299999020528,6,5,9 121 178 405 514,OPTIMAL,,WORK,u574,u574__remove_pos_2__facility_178,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,178,177,2,9 121 405 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,max_k_cut_group,max_k_cut_mst_trajectory,6.0,6.0,0.0,,top_ltm_mst_trajectory,4,0.8,1,1,177,178,16.08761529700041,103.0,212074.0,214285.0,103.0,370.0,1.0,103.0,103.0,True,30.0,156.0,1030.0,544.0,1.0,1.0,2.0,100.0,103.0,1.0,3.0,4.0,0.0,1.0,False,,,1.0,7.0,6.0,176 177 178 179 180 183 209,176 178 179 180 183 209,6 7 8 9 554 557 | 176 177 178 179 180 183 209 | 98 117 118 119 120 121 122 | 466 468 476 477 513 514 515 516 | 381 405,OPTIMAL,212114.0,0.06634628600022552,16.153008253000735,0.0,-0.06539295600032347,True
max_k_cut_pairwise_trajectory,4,6,4,1,0.010452961672473868,9 121 405 514,177,0.0,212114.0,0.0008941109999796026,0.0008941109999796026,6,5,9 121 178 405 514,OPTIMAL,,WORK,u574,u574__remove_pos_2__facility_178,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,178,177,2,9 121 405 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,max_k_cut_group,max_k_cut_pairwise_trajectory,6.0,6.0,0.0,,top_ltm_pairwise_trajectory,4,0.8,1,1,177,178,16.08755607800049,103.0,212074.0,214285.0,103.0,370.0,1.0,103.0,103.0,True,30.0,156.0,1030.0,544.0,1.0,1.0,2.0,100.0,103.0,1.0,3.0,4.0,0.0,1.0,False,,,1.0,7.0,6.0,176 177 178 179 180 183 209,176 178 179 180 183 209,6 7 8 9 554 557 | 176 177 178 179 180 183 209 | 98 117 118 119 120 121 122 | 466 468 476 477 513 514 515 516 | 381 405,OPTIMAL,212114.0,0.06634628600022552,16.153008253000735,0.0,-0.06545217500024592,True
max_k_cut_mst_range_guard,5,6,4,1,0.010452961672473868,9 121 405 514,177,0.0,212114.0,0.0008971939996627043,0.0008971939996627043,6,5,9 121 178 405 514,OPTIMAL,,WORK,u574,u574__remove_pos_2__facility_178,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,178,177,2,9 121 405 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,max_k_cut_group,max_k_cut_mst_range_guard,6.0,6.0,0.0,,top_ltm_mst_trajectory_range_guard,4,0.8,1,1,177,178,16.087559161000172,103.0,212074.0,214285.0,103.0,370.0,1.0,103.0,103.0,True,30.0,156.0,1030.0,544.0,1.0,1.0,2.0,100.0,103.0,1.0,3.0,4.0,0.0,1.0,False,,,1.0,7.0,6.0,176 177 178 179 180 183 209,176 178 179 180 183 209,6 7 8 9 554 557 | 176 177 178 179 180 183 209 | 98 117 118 119 120 121 122 | 466 468 476 477 513 514 515 516 | 381 405,OPTIMAL,212114.0,0.06634628600022552,16.153008253000735,0.0,-0.06544909200056281,True
max_k_cut_pairwise_range_guard,6,6,4,1,0.010452961672473868,9 121 405 514,177,0.0,212114.0,0.0008938640003179898,0.0008938640003179898,6,5,9 121 178 405 514,OPTIMAL,,WORK,u574,u574__remove_pos_2__facility_178,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,178,177,2,9 121 405 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,max_k_cut_group,max_k_cut_pairwise_range_guard,6.0,6.0,0.0,,top_ltm_pairwise_trajectory_range_guard,4,0.8,1,1,177,178,16.087555831000827,103.0,212074.0,214285.0,103.0,370.0,1.0,103.0,103.0,True,30.0,156.0,1030.0,544.0,1.0,1.0,2.0,100.0,103.0,1.0,3.0,4.0,0.0,1.0,False,,,1.0,7.0,6.0,176 177 178 179 180 183 209,176 178 179 180 183 209,6 7 8 9 554 557 | 176 177 178 179 180 183 209 | 98 117 118 119 120 121 122 | 466 468 476 477 513 514 515 516 | 381 405,OPTIMAL,212114.0,0.06634628600022552,16.153008253000735,0.0,-0.06545242199990753,True
random_original_pool_size,7,5,4,1,0.008710801393728223,9 121 405 514,177,0.0,241379.0,0.0008089900002232753,0.0008089900002232753,5,5,9 121 259 405 514,OPTIMAL,,WORK,u574,u574__remove_pos_2__facility_178,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,178,177,2,9 121 405 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,random_original_pool_size,max_k_cut_original,5.0,569.0,0.0,9 121 177 405 514,top_ltm_original,4,0.8,1,1,177,259,16.087470957000733,100.0,212074.0,212349.0,100.0,361.0,2.0,97.0,3.0,False,30.0,150.0,1000.0,544.0,1.0,1.0,,,100.0,2.0,0.0,0.0,0.0,,False,,,1.0,6.0,5.0,176 177 178 179 180 554,6 106 259 428 549,98 117 118 119 120 121 122 | 6 7 8 9 466 468 557 | 183 209 476 477 513 514 515 516 | 176 177 178 179 180 554 | 381 405,OPTIMAL,212114.0,0.06634628600022552,16.153008253000735,13.796826234949132,-0.06553729600000224,True
nearest_original_pool_size,8,5,4,1,0.008710801393728223,9 121 405 514,177,0.0,212114.0,0.0007277200002135942,0.0007277200002135942,5,5,9 121 178 405 514,OPTIMAL,,WORK,u574,u574__remove_pos_2__facility_178,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,178,177,2,9 121 405 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,nearest_original_pool_size,max_k_cut_original,5.0,569.0,0.0,9 121 177 405 514,top_ltm_original,4,0.8,1,1,177,178,16.087389687000723,100.0,212074.0,212349.0,100.0,361.0,2.0,97.0,3.0,False,30.0,150.0,1000.0,544.0,1.0,1.0,,,100.0,2.0,0.0,0.0,0.0,,False,,,1.0,6.0,5.0,176 177 178 179 180 554,176 178 179 180 209,98 117 118 119 120 121 122 | 6 7 8 9 466 468 557 | 183 209 476 477 513 514 515 516 | 176 177 178 179 180 554 | 381 405,OPTIMAL,212114.0,0.06634628600022552,16.153008253000735,0.0,-0.06561856600001192,True
baseline_all_facilities,1,569,4,1,0.9912891986062717,9 121 177 514,405,0.0,212639.0,0.07023400599973684,0.07023400599973684,569,5,9 121 177 406 514,OPTIMAL,,WORK,u574,u574__remove_pos_3__facility_406,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,406,405,3,9 121 177 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,all_facilities,all_facilities_baseline,,,,,all_facilities_baseline,4,0.8,1,1,405,406,16.156895973000246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPTIMAL,212639.0,0.07023400599973684,16.156895973000246,0.0,0.0,True
max_k_cut_original,2,1,4,1,0.0017421602787456446,9 121 177 514,405,0.0,213643.0,0.0003127070003756671,0.0003127070003756671,1,5,9 121 177 381 514,OPTIMAL,,WORK,u574,u574__remove_pos_3__facility_406,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,406,405,3,9 121 177 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,max_k_cut_group,max_k_cut_original,1.0,1.0,0.0,,top_ltm_original,4,0.8,1,1,405,381,16.086974674000885,100.0,212074.0,212349.0,100.0,361.0,2.0,97.0,3.0,False,30.0,150.0,1000.0,544.0,1.0,1.0,,,100.0,2.0,0.0,0.0,0.0,,False,,,1.0,2.0,1.0,381 405,381,98 117 118 119 120 121 122 | 6 7 8 9 466 468 557 | 183 209 476 477 513 514 515 516 | 176 177 178 179 180 554 | 381 405,OPTIMAL,212639.0,0.07023400599973684,16.156895973000246,0.4721617389096074,-0.06992129899936117,True
max_k_cut_mst_trajectory,3,1,4,1,0.0017421602787456446,9 121 177 514,405,0.0,213643.0,0.00031145299999479903,0.00031145299999479903,1,5,9 121 177 381 514,OPTIMAL,,WORK,u574,u574__remove_pos_3__facility_406,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,406,405,3,9 121 177 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,max_k_cut_group,max_k_cut_mst_trajectory,1.0,1.0,0.0,,top_ltm_mst_trajectory,4,0.8,1,1,405,381,16.086973420000504,103.0,212074.0,214285.0,103.0,370.0,1.0,103.0,103.0,True,30.0,156.0,1030.0,544.0,1.0,1.0,2.0,100.0,103.0,1.0,3.0,4.0,0.0,1.0,False,,,1.0,2.0,1.0,381 405,381,6 7 8 9 554 557 | 176 177 178 179 180 183 209 | 98 117 118 119 120 121 122 | 466 468 476 477 513 514 515 516 | 381 405,OPTIMAL,212639.0,0.07023400599973684,16.156895973000246,0.4721617389096074,-0.06992255299974204,True
max_k_cut_pairwise_trajectory,4,1,4,1,0.0017421602787456446,9 121 177 514,405,0.0,213643.0,0.0003671360000225832,0.0003671360000225832,1,5,9 121 177 381 514,OPTIMAL,,WORK,u574,u574__remove_pos_3__facility_406,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,406,405,3,9 121 177 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,max_k_cut_group,max_k_cut_pairwise_trajectory,1.0,1.0,0.0,,top_ltm_pairwise_trajectory,4,0.8,1,1,405,381,16.087029103000532,103.0,212074.0,214285.0,103.0,370.0,1.0,103.0,103.0,True,30.0,156.0,1030.0,544.0,1.0,1.0,2.0,100.0,103.0,1.0,3.0,4.0,0.0,1.0,False,,,1.0,2.0,1.0,381 405,381,6 7 8 9 554 557 | 176 177 178 179 180 183 209 | 98 117 118 119 120 121 122 | 466 468 476 477 513 514 515 516 | 381 405,OPTIMAL,212639.0,0.07023400599973684,16.156895973000246,0.4721617389096074,-0.06986686999971425,True
max_k_cut_mst_range_guard,5,1,4,1,0.0017421602787456446,9 121 177 514,405,0.0,213643.0,0.0002793630001178826,0.0002793630001178826,1,5,9 121 177 381 514,OPTIMAL,,WORK,u574,u574__remove_pos_3__facility_406,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,406,405,3,9 121 177 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,max_k_cut_group,max_k_cut_mst_range_guard,1.0,1.0,0.0,,top_ltm_mst_trajectory_range_guard,4,0.8,1,1,405,381,16.086941330000627,103.0,212074.0,214285.0,103.0,370.0,1.0,103.0,103.0,True,30.0,156.0,1030.0,544.0,1.0,1.0,2.0,100.0,103.0,1.0,3.0,4.0,0.0,1.0,False,,,1.0,2.0,1.0,381 405,381,6 7 8 9 554 557 | 176 177 178 179 180 183 209 | 98 117 118 119 120 121 122 | 466 468 476 477 513 514 515 516 | 381 405,OPTIMAL,212639.0,0.07023400599973684,16.156895973000246,0.4721617389096074,-0.06995464299961895,True
max_k_cut_pairwise_range_guard,6,1,4,1,0.0017421602787456446,9 121 177 514,405,0.0,213643.0,0.00030078799954935675,0.00030078799954935675,1,5,9 121 177 381 514,OPTIMAL,,WORK,u574,u574__remove_pos_3__facility_406,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,406,405,3,9 121 177 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,max_k_cut_group,max_k_cut_pairwise_range_guard,1.0,1.0,0.0,,top_ltm_pairwise_trajectory_range_guard,4,0.8,1,1,405,381,16.08696275500006,103.0,212074.0,214285.0,103.0,370.0,1.0,103.0,103.0,True,30.0,156.0,1030.0,544.0,1.0,1.0,2.0,100.0,103.0,1.0,3.0,4.0,0.0,1.0,False,,,1.0,2.0,1.0,381 405,381,6 7 8 9 554 557 | 176 177 178 179 180 183 209 | 98 117 118 119 120 121 122 | 466 468 476 477 513 514 515 516 | 381 405,OPTIMAL,212639.0,0.07023400599973684,16.156895973000246,0.4721617389096074,-0.06993321800018748,True
random_original_pool_size,7,1,4,1,0.0017421602787456446,9 121 177 514,405,0.0,244611.0,0.0002912879999712459,0.0002912879999712459,1,5,9 121 177 432 514,OPTIMAL,,WORK,u574,u574__remove_pos_3__facility_406,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,406,405,3,9 121 177 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,random_original_pool_size,max_k_cut_original,1.0,569.0,0.0,9 121 177 405 514,top_ltm_original,4,0.8,1,1,405,432,16.08695325500048,100.0,212074.0,212349.0,100.0,361.0,2.0,97.0,3.0,False,30.0,150.0,1000.0,544.0,1.0,1.0,,,100.0,2.0,0.0,0.0,0.0,,False,,,1.0,2.0,1.0,381 405,432,98 117 118 119 120 121 122 | 6 7 8 9 466 468 557 | 183 209 476 477 513 514 515 516 | 176 177 178 179 180 554 | 381 405,OPTIMAL,212639.0,0.07023400599973684,16.156895973000246,15.035811868942197,-0.06994271799976559,True
nearest_original_pool_size,8,1,4,1,0.0017421602787456446,9 121 177 514,405,0.0,212639.0,0.0004398000000946922,0.0004398000000946922,1,5,9 121 177 406 514,OPTIMAL,,WORK,u574,u574__remove_pos_3__facility_406,tsplib_u574_p5,574,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/u574.tsp,metaheuristic_best_solution,212074.0,9 121 177 405 514,15.805360650000694,0.28130131699981575,16.08666196700051,406,405,3,9 121 177 514,4,1992,0.05,100,212349.0,212074.0,215308.0,212074.0,212349.0,nearest_original_pool_size,max_k_cut_original,1.0,569.0,0.0,9 121 177 405 514,top_ltm_original,4,0.8,1,1,405,406,16.087101767000604,100.0,212074.0,212349.0,100.0,361.0,2.0,97.0,3.0,False,30.0,150.0,1000.0,544.0,1.0,1.0,,,100.0,2.0,0.0,0.0,0.0,,False,,,1.0,2.0,1.0,381 405,406,98 117 118 119 120 121 122 | 6 7 8 9 466 468 557 | 183 209 476 477 513 514 515 516 | 176 177 178 179 180 554 | 381 405,OPTIMAL,212639.0,0.07023400599973684,16.156895973000246,0.0,-0.06979420599964214,True
